URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
http://10.40.1.135/index2.html	2025-12-01 17:49:26.394563	2025-12-01 17:49:26.412915	18.32	200	4336.15	7712.4
http://10.40.1.135/index6.html	2025-12-01 17:49:27.395799	2025-12-01 17:49:27.416125	20.31	200	2261.11	8555.99
http://10.40.1.135/index8.html	2025-12-01 17:49:28.396714	2025-12-01 17:49:28.412598	15.86	200	6086.97	9929.64
http://10.40.1.135/index1.html	2025-12-01 17:49:29.398331	2025-12-01 17:49:29.418098	19.75	200	3280.87	7859.7
http://10.40.1.135/index9.html	2025-12-01 17:49:30.399159	2025-12-01 17:49:30.416869	17.56	200	2820.52	9017.06
http://10.40.1.135/index2.html	2025-12-01 17:49:31.399793	2025-12-01 17:49:31.417894	18.08	200	4336.15	9955.89
http://10.40.1.135/index1.html	2025-12-01 17:49:32.401878	2025-12-01 17:49:32.420191	18.29	200	3280.87	7836.73
http://10.40.1.135/index38.html	2025-12-01 17:49:33.403132	2025-12-01 17:49:33.422153	18.97	200	2753.35	9610.25
http://10.40.1.135/index41.html	2025-12-01 17:49:34.404078	2025-12-01 17:49:34.443231	39.12	200	3220.16	8542.09
http://10.40.1.135/index19.html	2025-12-01 17:49:35.404883	2025-12-01 17:49:35.451165	46.26	200	5392.91	9444.04
http://10.40.1.135/index3.html	2025-12-01 17:49:36.405675	2025-12-01 17:49:36.424313	18.62	200	8540.05	11529.93
http://10.40.1.135/index1.html	2025-12-01 17:49:37.407090	2025-12-01 17:49:37.424113	17.0	200	3280.87	11032.31
http://10.40.1.135/index12.html	2025-12-01 17:49:38.408690	2025-12-01 17:49:38.451945	43.23	200	4989.81	9670.5
http://10.40.1.135/index5.html	2025-12-01 17:49:39.409959	2025-12-01 17:49:39.427423	17.44	200	5061.6	11119.54
http://10.40.1.135/index1.html	2025-12-01 17:49:40.410865	2025-12-01 17:49:40.432342	21.45	200	3280.87	6419.17
http://10.40.1.135/index6.html	2025-12-01 17:49:41.412635	2025-12-01 17:49:41.430069	17.41	200	2261.11	9551.71
http://10.40.1.135/index1.html	2025-12-01 17:49:42.415021	2025-12-01 17:49:42.435798	20.76	200	3280.87	7584.39
http://10.40.1.135/index31.html	2025-12-01 17:49:43.416166	2025-12-01 17:49:43.459199	43.01	200	6818.25	10056.05
http://10.40.1.135/index2.html	2025-12-01 17:49:44.416979	2025-12-01 17:49:44.433727	16.72	200	4336.15	11292.71
http://10.40.1.135/index11.html	2025-12-01 17:49:45.417910	2025-12-01 17:49:45.462473	44.54	200	7659.31	10519.4
http://10.40.1.135/index3.html	2025-12-01 17:49:46.419230	2025-12-01 17:49:46.437237	17.98	200	8540.05	10991.48
http://10.40.1.135/index6.html	2025-12-01 17:49:47.419701	2025-12-01 17:49:47.436182	16.46	200	2261.11	9933.97
http://10.40.1.135/index7.html	2025-12-01 17:49:48.420939	2025-12-01 17:49:48.464580	43.61	200	8054.41	10396.25
http://10.40.1.135/index2.html	2025-12-01 17:49:49.422740	2025-12-01 17:49:49.445574	22.81	200	4336.15	7682.11
http://10.40.1.135/index42.html	2025-12-01 17:49:50.423836	2025-12-01 17:49:50.446576	22.71	200	1404.11	8934.38
http://10.40.1.135/index17.html	2025-12-01 17:49:51.425276	2025-12-01 17:49:51.443830	18.52	200	4156.75	9493.7
http://10.40.1.135/index36.html	2025-12-01 17:49:52.426023	2025-12-01 17:49:52.471080	45.03	200	2759.78	6058.75
http://10.40.1.135/index28.html	2025-12-01 17:49:53.426695	2025-12-01 17:49:53.472942	46.23	200	924.91	5853.22
http://10.40.1.135/index8.html	2025-12-01 17:49:54.427808	2025-12-01 17:49:54.447126	19.29	200	6086.97	9763.62
http://10.40.1.135/index33.html	2025-12-01 17:49:55.428748	2025-12-01 17:49:55.472106	43.33	200	6537.32	9900.19
http://10.40.1.135/index1.html	2025-12-01 17:49:56.429771	2025-12-01 17:49:56.445737	15.94	200	3280.87	7294.67
http://10.40.1.135/index2.html	2025-12-01 17:49:57.430816	2025-12-01 17:49:57.446012	15.17	200	4336.15	9342.72
http://10.40.1.135/index1.html	2025-12-01 17:49:58.432624	2025-12-01 17:49:58.445091	12.37	200	3280.87	7383.37
http://10.40.1.135/index3.html	2025-12-01 17:49:59.433709	2025-12-01 17:49:59.453508	19.77	200	8540.05	11324.43
http://10.40.1.135/index4.html	2025-12-01 17:50:00.435074	2025-12-01 17:50:00.455396	20.3	200	5061.61	10826.69
http://10.40.1.135/index3.html	2025-12-01 17:50:01.439125	2025-12-01 17:50:01.460291	21.14	200	8540.05	11096.28
http://10.40.1.135/index21.html	2025-12-01 17:50:02.439996	2025-12-01 17:50:02.462558	22.53	200	8906.33	10553.08
http://10.40.1.135/index4.html	2025-12-01 17:50:03.440959	2025-12-01 17:50:03.529960	88.87	200	5061.61	10745.1
http://10.40.1.135/index3.html	2025-12-01 17:50:04.443111	2025-12-01 17:50:04.465150	21.96	200	8540.05	10823.62
http://10.40.1.135/index7.html	2025-12-01 17:50:05.444883	2025-12-01 17:50:05.465741	20.84	200	8054.41	11270.14
http://10.40.1.135/index1.html	2025-12-01 17:50:06.446805	2025-12-01 17:50:06.520953	74.12	200	3280.87	10779.46
http://10.40.1.135/index19.html	2025-12-01 17:50:07.448211	2025-12-01 17:50:07.466241	18.01	200	5392.91	9810.49
http://10.40.1.135/index1.html	2025-12-01 17:50:08.448958	2025-12-01 17:50:08.466101	17.12	200	3280.87	8924.67
http://10.40.1.135/index47.html	2025-12-01 17:50:09.449796	2025-12-01 17:50:09.492194	42.38	200	3239.0	8908.51
http://10.40.1.135/index16.html	2025-12-01 17:50:10.452022	2025-12-01 17:50:10.498555	46.42	200	4421.69	9936.16
http://10.40.1.135/index2.html	2025-12-01 17:50:11.452980	2025-12-01 17:50:11.471156	18.16	200	4336.15	10406.27
http://10.40.1.135/index1.html	2025-12-01 17:50:12.453720	2025-12-01 17:50:12.474108	20.36	200	3280.87	9151.0
http://10.40.1.135/index20.html	2025-12-01 17:50:13.454820	2025-12-01 17:50:13.497676	42.84	200	2759.79	7460.4
http://10.40.1.135/index13.html	2025-12-01 17:50:14.455736	2025-12-01 17:50:14.475722	19.95	200	4702.43	10432.28
http://10.40.1.135/index14.html	2025-12-01 17:50:15.456721	2025-12-01 17:50:15.551145	94.4	200	1955.59	8046.32
http://10.40.1.135/index16.html	2025-12-01 17:50:16.457950	2025-12-01 17:50:16.471101	13.13	200	4421.69	9965.34
http://10.40.1.135/index1.html	2025-12-01 17:50:17.459446	2025-12-01 17:50:17.472333	12.86	200	3280.87	10425.51
http://10.40.1.135/index4.html	2025-12-01 17:50:18.460816	2025-12-01 17:50:18.625067	164.23	200	5061.61	10030.73
http://10.40.1.135/index1.html	2025-12-01 17:50:19.461937	2025-12-01 17:50:19.478030	16.07	200	3280.87	8739.36
http://10.40.1.135/index24.html	2025-12-01 17:50:20.462867	2025-12-01 17:50:20.505537	42.65	200	4648.98	9598.8
http://10.40.1.135/index9.html	2025-12-01 17:50:21.463808	2025-12-01 17:50:21.484716	20.89	200	2820.52	8899.87
http://10.40.1.135/index3.html	2025-12-01 17:50:22.465378	2025-12-01 17:50:22.494307	28.91	200	8540.05	11121.42
http://10.40.1.135/index1.html	2025-12-01 17:50:23.466829	2025-12-01 17:50:23.482483	15.63	200	3280.87	7611.39
http://10.40.1.135/index3.html	2025-12-01 17:50:24.467747	2025-12-01 17:50:24.485754	17.91	200	8540.05	11386.51
http://10.40.1.135/index3.html	2025-12-01 17:50:25.468850	2025-12-01 17:50:25.488025	19.15	200	8540.05	11697.44
http://10.40.1.135/index14.html	2025-12-01 17:50:26.469813	2025-12-01 17:50:26.485026	15.19	200	1955.59	10541.73
http://10.40.1.135/index10.html	2025-12-01 17:50:27.471081	2025-12-01 17:50:27.516618	45.52	200	3154.92	5925.38
http://10.40.1.135/index27.html	2025-12-01 17:50:28.471966	2025-12-01 17:50:28.515529	43.53	200	619.37	4812.09
http://10.40.1.135/index5.html	2025-12-01 17:50:29.473279	2025-12-01 17:50:29.495679	22.27	200	5061.6	10159.65
http://10.40.1.135/index1.html	2025-12-01 17:50:30.474222	2025-12-01 17:50:30.498770	24.53	200	3280.87	8732.71
http://10.40.1.135/index13.html	2025-12-01 17:50:31.474925	2025-12-01 17:50:31.492741	17.79	200	4702.43	9601.92
http://10.40.1.135/index16.html	2025-12-01 17:50:32.475933	2025-12-01 17:50:32.495812	19.86	200	4421.69	6181.39
http://10.40.1.135/index7.html	2025-12-01 17:50:33.476860	2025-12-01 17:50:33.496372	19.14	200	8054.41	10247.71
http://10.40.1.135/index16.html	2025-12-01 17:50:34.477742	2025-12-01 17:50:34.494514	16.75	200	4421.69	9068.01
http://10.40.1.135/index6.html	2025-12-01 17:50:35.478989	2025-12-01 17:50:35.495603	16.59	200	2261.11	9596.86
http://10.40.1.135/index6.html	2025-12-01 17:50:36.480386	2025-12-01 17:50:36.499734	19.33	200	2261.11	7011.78
http://10.40.1.135/index5.html	2025-12-01 17:50:37.481852	2025-12-01 17:50:37.494354	12.48	200	5061.6	9141.33
http://10.40.1.135/index1.html	2025-12-01 17:50:38.483076	2025-12-01 17:50:38.500378	17.28	200	3280.87	4905.84
http://10.40.1.135/index1.html	2025-12-01 17:50:39.483918	2025-12-01 17:50:39.501286	17.34	200	3280.87	8860.12
Total			3160.6		456844.11	899318.22
Average			31.61		4568.44	8993.18
# Eviction Analysis: Count=4, Total_Req=100, Rate=4.00%
