Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
97	http://10.40.1.135/index19.html	2025-12-05 17:55:53.692100	2025-12-05 17:55:53.714155	22.03	200	5392.91	10539.04
98	http://10.40.1.135/index15.html	2025-12-05 17:55:54.692758	2025-12-05 17:55:54.710814	18.04	200	7720.04	10608.01
99	http://10.40.1.135/index1.html	2025-12-05 17:55:55.694186	2025-12-05 17:55:55.717508	23.14	200	3280.87	9737.74
100	http://10.40.1.135/index3.html	2025-12-05 17:55:56.694813	2025-12-05 17:55:56.711775	16.94	200	8540.05	10306.79
101	http://10.40.1.135/index1.html	2025-12-05 17:55:57.695812	2025-12-05 17:55:57.713981	18.15	200	3280.87	9170.51
102	http://10.40.1.135/index25.html	2025-12-05 17:55:58.696997	2025-12-05 17:55:58.716115	19.09	200	3605.24	9987.63
103	http://10.40.1.135/index10.html	2025-12-05 17:55:59.698895	2025-12-05 17:55:59.718348	19.43	200	3154.92	8878.89
104	http://10.40.1.135/index19.html	2025-12-05 17:56:00.701396	2025-12-05 17:56:00.720538	19.12	200	5392.91	10380.17
105	http://10.40.1.135/index43.html	2025-12-05 17:56:01.703033	2025-12-05 17:56:01.746129	43.07	200	2033.87	6863.06
106	http://10.40.1.135/index7.html	2025-12-05 17:56:02.703768	2025-12-05 17:56:02.744907	41.12	200	8054.41	10853.0
107	http://10.40.1.135/index14.html	2025-12-05 17:56:03.705207	2025-12-05 17:56:03.746248	41.02	200	1955.59	8824.6
108	http://10.40.1.135/index33.html	2025-12-05 17:56:04.705790	2025-12-05 17:56:04.725199	19.39	200	6537.32	10874.69
109	http://10.40.1.135/index7.html	2025-12-05 17:56:05.706881	2025-12-05 17:56:05.725696	18.79	200	8054.41	11231.39
110	http://10.40.1.135/index2.html	2025-12-05 17:56:06.707905	2025-12-05 17:56:06.729123	21.2	200	4336.15	6517.68
111	http://10.40.1.135/index9.html	2025-12-05 17:56:07.709255	2025-12-05 17:56:07.725582	16.3	200	2820.52	9943.78
112	http://10.40.1.135/index5.html	2025-12-05 17:56:08.709879	2025-12-05 17:56:08.728538	18.5	200	5061.6	8944.77
113	http://10.40.1.135/index45.html	2025-12-05 17:56:09.711036	2025-12-05 17:56:09.757523	46.47	200	4648.97	9575.16
114	http://10.40.1.135/index36.html	2025-12-05 17:56:10.713976	2025-12-05 17:56:10.733646	19.64	200	2759.78	10295.23
115	http://10.40.1.135/index25.html	2025-12-05 17:56:11.714912	2025-12-05 17:56:11.731949	17.02	200	3605.24	10502.12
116	http://10.40.1.135/index41.html	2025-12-05 17:56:12.715745	2025-12-05 17:56:12.765268	49.5	200	3220.16	8340.51
117	http://10.40.1.135/index36.html	2025-12-05 17:56:13.716939	2025-12-05 17:56:13.735226	18.27	200	2759.78	10237.65
118	http://10.40.1.135/index5.html	2025-12-05 17:56:14.717797	2025-12-05 17:56:14.734023	16.21	200	5061.6	10680.18
119	http://10.40.1.135/index42.html	2025-12-05 17:56:15.719102	2025-12-05 17:56:15.735089	15.97	200	1404.11	9776.03
120	http://10.40.1.135/index20.html	2025-12-05 17:56:16.719714	2025-12-05 17:56:16.743283	23.55	200	2759.79	8379.63
121	http://10.40.1.135/index36.html	2025-12-05 17:56:17.721262	2025-12-05 17:56:17.738410	17.13	200	2759.78	7131.11
122	http://10.40.1.135/index43.html	2025-12-05 17:56:18.721747	2025-12-05 17:56:18.736160	14.39	200	2033.87	8287.98
123	http://10.40.1.135/index10.html	2025-12-05 17:56:19.723021	2025-12-05 17:56:19.736272	13.23	200	3154.92	9804.98
124	http://10.40.1.135/index3.html	2025-12-05 17:56:20.723884	2025-12-05 17:56:20.744440	20.53	200	8540.05	10895.35
125	http://10.40.1.135/index7.html	2025-12-05 17:56:21.725040	2025-12-05 17:56:21.741921	16.86	200	8054.41	11573.56
126	http://10.40.1.135/index15.html	2025-12-05 17:56:22.725978	2025-12-05 17:56:22.743533	17.54	200	7720.04	10192.41
127	http://10.40.1.135/index37.html	2025-12-05 17:56:23.727284	2025-12-05 17:56:23.750428	22.98	200	6537.33	11376.85
128	http://10.40.1.135/index40.html	2025-12-05 17:56:24.728133	2025-12-05 17:56:24.747940	19.79	200	8414.1	9857.93
129	http://10.40.1.135/index1.html	2025-12-05 17:56:25.728729	2025-12-05 17:56:25.747088	18.2	200	3280.87	10839.8
130	http://10.40.1.135/index19.html	2025-12-05 17:56:26.729994	2025-12-05 17:56:26.745659	15.65	200	5392.91	10543.04
131	http://10.40.1.135/index14.html	2025-12-05 17:56:27.731264	2025-12-05 17:56:27.750524	19.24	200	1955.59	10115.72
132	http://10.40.1.135/index6.html	2025-12-05 17:56:28.731886	2025-12-05 17:56:28.748343	16.43	200	2261.11	6393.26
133	http://10.40.1.135/index3.html	2025-12-05 17:56:29.734755	2025-12-05 17:56:29.750936	16.15	200	8540.05	9491.19
134	http://10.40.1.135/index11.html	2025-12-05 17:56:30.735792	2025-12-05 17:56:30.777361	41.51	200	7659.31	9540.35
135	http://10.40.1.135/index46.html	2025-12-05 17:56:31.736893	2025-12-05 17:56:31.758479	21.56	200	8054.42	9012.28
136	http://10.40.1.135/index10.html	2025-12-05 17:56:32.737793	2025-12-05 17:56:32.751951	14.14	200	3154.92	6640.87
137	http://10.40.1.135/index19.html	2025-12-05 17:56:33.738995	2025-12-05 17:56:33.764287	25.26	200	5392.91	9935.87
138	http://10.40.1.135/index29.html	2025-12-05 17:56:34.739877	2025-12-05 17:56:34.780527	40.63	200	5913.51	9434.73
139	http://10.40.1.135/index12.html	2025-12-05 17:56:35.740980	2025-12-05 17:56:35.787970	46.97	200	4989.81	9407.33
140	http://10.40.1.135/index48.html	2025-12-05 17:56:36.741859	2025-12-05 17:56:36.761849	19.88	200	4756.1	10800.8
141	http://10.40.1.135/index48.html	2025-12-05 17:56:37.743627	2025-12-05 17:56:37.765828	22.18	200	4756.1	10653.22
142	http://10.40.1.135/index8.html	2025-12-05 17:56:38.745134	2025-12-05 17:56:38.768618	23.46	200	6086.97	10774.28
143	http://10.40.1.135/index18.html	2025-12-05 17:56:39.746264	2025-12-05 17:56:39.764896	18.61	200	6370.79	9673.26
144	http://10.40.1.135/index9.html	2025-12-05 17:56:40.747032	2025-12-05 17:56:40.758706	11.65	200	2820.52	10736.29
145	http://10.40.1.135/index9.html	2025-12-05 17:56:41.748179	2025-12-05 17:56:41.768052	19.85	200	2820.52	7354.25
146	http://10.40.1.135/index1.html	2025-12-05 17:56:42.749036	2025-12-05 17:56:42.790659	41.6	200	3280.87	8002.52
147	http://10.40.1.135/index24.html	2025-12-05 17:56:43.750014	2025-12-05 17:56:43.766380	16.35	200	4648.98	10726.7
148	http://10.40.1.135/index18.html	2025-12-05 17:56:44.750949	2025-12-05 17:56:44.774709	23.74	200	6370.79	10849.48
149	http://10.40.1.135/index2.html	2025-12-05 17:56:45.752245	2025-12-05 17:56:45.796713	44.44	200	4336.15	8872.33
150	http://10.40.1.135/index8.html	2025-12-05 17:56:46.753128	2025-12-05 17:56:46.776718	23.54	200	6086.97	9797.34
151	http://10.40.1.135/index43.html	2025-12-05 17:56:47.754114	2025-12-05 17:56:47.779176	25.04	200	2033.87	8525.47
152	http://10.40.1.135/index7.html	2025-12-05 17:56:48.754911	2025-12-05 17:56:48.771241	16.31	200	8054.41	10995.12
153	http://10.40.1.135/index4.html	2025-12-05 17:56:49.756294	2025-12-05 17:56:49.798111	41.8	200	5061.61	9622.61
154	http://10.40.1.135/index18.html	2025-12-05 17:56:50.756754	2025-12-05 17:56:50.777233	20.46	200	6370.79	10790.34
155	http://10.40.1.135/index49.html	2025-12-05 17:56:51.758104	2025-12-05 17:56:51.778769	20.64	200	5469.02	10996.12
156	http://10.40.1.135/index7.html	2025-12-05 17:56:52.759118	2025-12-05 17:56:52.781006	21.87	200	8054.41	9617.84
157	http://10.40.1.135/index28.html	2025-12-05 17:56:53.760167	2025-12-05 17:56:53.778231	18.05	200	924.91	8236.63
158	http://10.40.1.135/index33.html	2025-12-05 17:56:54.760841	2025-12-05 17:56:54.779540	18.68	200	6537.32	8876.63
159	http://10.40.1.135/index7.html	2025-12-05 17:56:55.762359	2025-12-05 17:56:55.783255	20.87	200	8054.41	11144.36
160	http://10.40.1.135/index31.html	2025-12-05 17:56:56.763175	2025-12-05 17:56:56.806177	42.98	200	6818.25	9850.45
161	http://10.40.1.135/index12.html	2025-12-05 17:56:57.763675	2025-12-05 17:56:57.783081	19.36	200	4989.81	10990.26
162	http://10.40.1.135/index25.html	2025-12-05 17:56:58.765277	2025-12-05 17:56:58.785184	19.88	200	3605.24	9044.79
163	http://10.40.1.135/index25.html	2025-12-05 17:56:59.765847	2025-12-05 17:56:59.783213	17.35	200	3605.24	6877.28
164	http://10.40.1.135/index20.html	2025-12-05 17:57:00.766891	2025-12-05 17:57:00.785247	18.33	200	2759.79	5987.46
165	http://10.40.1.135/index3.html	2025-12-05 17:57:01.768420	2025-12-05 17:57:01.786813	18.37	200	8540.05	9825.16
166	http://10.40.1.135/index38.html	2025-12-05 17:57:02.769846	2025-12-05 17:57:02.816489	46.62	200	2753.35	7507.9
167	http://10.40.1.135/index10.html	2025-12-05 17:57:03.771104	2025-12-05 17:57:03.789415	18.17	200	3154.92	6994.64
168	http://10.40.1.135/index5.html	2025-12-05 17:57:04.771905	2025-12-05 17:57:04.815076	43.15	200	5061.6	8160.81
169	http://10.40.1.135/index1.html	2025-12-05 17:57:05.773635	2025-12-05 17:57:05.793235	19.47	200	3280.87	7091.07
170	http://10.40.1.135/index23.html	2025-12-05 17:57:06.774791	2025-12-05 17:57:06.818416	43.6	200	3904.67	7297.06
171	http://10.40.1.135/index28.html	2025-12-05 17:57:07.775744	2025-12-05 17:57:07.797157	21.39	200	924.91	8095.77
172	http://10.40.1.135/index1.html	2025-12-05 17:57:08.777333	2025-12-05 17:57:08.797672	20.29	200	3280.87	8891.59
173	http://10.40.1.135/index19.html	2025-12-05 17:57:09.777808	2025-12-05 17:57:09.819780	41.95	200	5392.91	8983.45
174	http://10.40.1.135/index7.html	2025-12-05 17:57:10.780097	2025-12-05 17:57:10.805612	25.5	200	8054.41	11251.79
175	http://10.40.1.135/index26.html	2025-12-05 17:57:11.780874	2025-12-05 17:57:11.802896	21.99	200	4588.25	11025.47
176	http://10.40.1.135/index5.html	2025-12-05 17:57:12.781724	2025-12-05 17:57:12.798519	16.77	200	5061.6	10799.22
177	http://10.40.1.135/index29.html	2025-12-05 17:57:13.782896	2025-12-05 17:57:13.802154	19.24	200	5913.51	10848.78
178	http://10.40.1.135/index13.html	2025-12-05 17:57:14.784306	2025-12-05 17:57:14.800806	16.45	200	4702.43	10878.26
179	http://10.40.1.135/index46.html	2025-12-05 17:57:15.785285	2025-12-05 17:57:15.804725	19.42	200	8054.42	9086.57
180	http://10.40.1.135/index4.html	2025-12-05 17:57:16.785757	2025-12-05 17:57:16.805084	19.3	200	5061.61	10506.93
181	http://10.40.1.135/index11.html	2025-12-05 17:57:17.789001	2025-12-05 17:57:17.812276	23.08	200	7659.31	11506.98
182	http://10.40.1.135/index3.html	2025-12-05 17:57:18.790228	2025-12-05 17:57:18.809961	19.72	200	8540.05	11302.82
183	http://10.40.1.135/index45.html	2025-12-05 17:57:19.791336	2025-12-05 17:57:19.807114	15.76	200	4648.97	10467.03
184	http://10.40.1.135/index41.html	2025-12-05 17:57:20.791743	2025-12-05 17:57:20.810274	18.5	200	3220.16	10231.44
185	http://10.40.1.135/index8.html	2025-12-05 17:57:21.793414	2025-12-05 17:57:21.810463	17.03	200	6086.97	10867.01
186	http://10.40.1.135/index27.html	2025-12-05 17:57:22.793957	2025-12-05 17:57:22.811570	17.57	200	619.37	7489.45
187	http://10.40.1.135/index37.html	2025-12-05 17:57:23.794956	2025-12-05 17:57:23.814365	19.38	200	6537.33	11051.96
188	http://10.40.1.135/index21.html	2025-12-05 17:57:24.795804	2025-12-05 17:57:24.816412	20.59	200	8906.33	11645.27
189	http://10.40.1.135/index20.html	2025-12-05 17:57:25.797539	2025-12-05 17:57:25.818637	21.07	200	2759.79	10118.75
190	http://10.40.1.135/index7.html	2025-12-05 17:57:26.798941	2025-12-05 17:57:26.819166	20.2	200	8054.41	11117.59
191	http://10.40.1.135/index3.html	2025-12-05 17:57:27.800064	2025-12-05 17:57:27.817564	17.48	200	8540.05	11593.08
192	http://10.40.1.135/index43.html	2025-12-05 17:57:28.801171	2025-12-05 17:57:28.818199	17.0	200	2033.87	10311.64
193	http://10.40.1.135/index43.html	2025-12-05 17:57:29.801828	2025-12-05 17:57:29.819985	18.14	200	2033.87	8852.37
194	http://10.40.1.135/index25.html	2025-12-05 17:57:30.802849	2025-12-05 17:57:30.823188	20.32	200	3605.24	10432.1
195	http://10.40.1.135/index11.html	2025-12-05 17:57:31.803906	2025-12-05 17:57:31.818680	14.75	200	7659.31	11066.95
196	http://10.40.1.135/index11.html	2025-12-05 17:57:32.805175	2025-12-05 17:57:32.816844	11.65	200	7659.31	11253.84
197	http://10.40.1.135/index31.html	2025-12-05 17:57:33.805786	2025-12-05 17:57:33.823628	17.82	200	6818.25	11521.75
198	http://10.40.1.135/index43.html	2025-12-05 17:57:34.806752	2025-12-05 17:57:34.825034	18.18	200	2033.87	8988.78
199	http://10.40.1.135/index42.html	2025-12-05 17:57:35.808008	2025-12-05 17:57:35.825093	17.06	200	1404.11	8980.16
200	http://10.40.1.135/index34.html	2025-12-05 17:57:36.808710	2025-12-05 17:57:36.828635	19.76	200	6932.42	11140.24
201	http://10.40.1.135/index26.html	2025-12-05 17:57:37.810010	2025-12-05 17:57:37.830247	20.22	200	4588.25	6410.88
202	http://10.40.1.135/index2.html	2025-12-05 17:57:38.810890	2025-12-05 17:57:38.827004	16.09	200	4336.15	6339.08
203	http://10.40.1.135/index5.html	2025-12-05 17:57:39.811852	2025-12-05 17:57:39.831944	20.07	200	5061.6	8993.6
204	http://10.40.1.135/index43.html	2025-12-05 17:57:40.814681	2025-12-05 17:57:40.830732	16.03	200	2033.87	9871.58
205	http://10.40.1.135/index24.html	2025-12-05 17:57:41.815888	2025-12-05 17:57:41.858355	42.45	200	4648.98	9284.09
206	http://10.40.1.135/index1.html	2025-12-05 17:57:42.816747	2025-12-05 17:57:42.835089	18.32	200	3280.87	9792.77
207	http://10.40.1.135/index3.html	2025-12-05 17:57:43.817969	2025-12-05 17:57:43.833372	15.33	200	8540.05	11137.58
208	http://10.40.1.135/index27.html	2025-12-05 17:57:44.819204	2025-12-05 17:57:44.840447	21.21	200	619.37	7436.81
209	http://10.40.1.135/index1.html	2025-12-05 17:57:45.819896	2025-12-05 17:57:45.838757	18.83	200	3280.87	9757.25
210	http://10.40.1.135/index5.html	2025-12-05 17:57:46.822104	2025-12-05 17:57:46.843716	21.59	200	5061.6	10517.74
211	http://10.40.1.135/index21.html	2025-12-05 17:57:47.823128	2025-12-05 17:57:47.841113	17.96	200	8906.33	11224.31
212	http://10.40.1.135/index29.html	2025-12-05 17:57:48.823971	2025-12-05 17:57:48.842383	18.39	200	5913.51	9255.47
213	http://10.40.1.135/index26.html	2025-12-05 17:57:49.824899	2025-12-05 17:57:49.842466	17.46	200	4588.25	11127.42
