Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
86	http://10.40.1.135/index6.html	2025-12-07 08:58:01.913129	2025-12-07 08:58:01.935645	22.09	200	2261.11	9502.54
87	http://10.40.1.135/index23.html	2025-12-07 08:58:02.913713	2025-12-07 08:58:02.933043	19.31	200	3904.67	9086.99
88	http://10.40.1.135/index17.html	2025-12-07 08:58:03.914976	2025-12-07 08:58:03.959149	44.15	200	4156.75	9028.56
89	http://10.40.1.135/index36.html	2025-12-07 08:58:04.916109	2025-12-07 08:58:04.959112	42.98	200	2759.78	9303.43
90	http://10.40.1.135/index10.html	2025-12-07 08:58:05.916848	2025-12-07 08:58:05.959475	42.6	200	3154.92	7845.2
91	http://10.40.1.135/index2.html	2025-12-07 08:58:06.917944	2025-12-07 08:58:06.941639	23.67	200	4336.15	9598.47
92	http://10.40.1.135/index21.html	2025-12-07 08:58:07.918778	2025-12-07 08:58:07.935943	17.04	200	8906.33	11425.64
93	http://10.40.1.135/index25.html	2025-12-07 08:58:08.920828	2025-12-07 08:58:08.986373	65.52	200	3605.24	8045.5
94	http://10.40.1.135/index13.html	2025-12-07 08:58:09.922311	2025-12-07 08:58:09.944654	22.29	200	4702.43	9383.31
95	http://10.40.1.135/index26.html	2025-12-07 08:58:10.923295	2025-12-07 08:58:10.941924	18.58	200	4588.25	10804.03
96	http://10.40.1.135/index10.html	2025-12-07 08:58:11.924061	2025-12-07 08:58:11.941168	17.09	200	3154.92	10483.56
97	http://10.40.1.135/index12.html	2025-12-07 08:58:12.926070	2025-12-07 08:58:12.944503	18.4	200	4989.81	10364.35
98	http://10.40.1.135/index8.html	2025-12-07 08:58:13.927374	2025-12-07 08:58:13.939681	12.27	200	6086.97	11088.55
99	http://10.40.1.135/index1.html	2025-12-07 08:58:14.928255	2025-12-07 08:58:14.946302	18.03	200	3280.87	9887.78
100	http://10.40.1.135/index2.html	2025-12-07 08:58:15.928831	2025-12-07 08:58:15.952771	23.91	200	4336.15	5621.05
101	http://10.40.1.135/index1.html	2025-12-07 08:58:16.929808	2025-12-07 08:58:16.946595	16.77	200	3280.87	6908.56
102	http://10.40.1.135/index17.html	2025-12-07 08:58:17.931236	2025-12-07 08:58:17.948281	17.02	200	4156.75	10312.88
103	http://10.40.1.135/index5.html	2025-12-07 08:58:18.932635	2025-12-07 08:58:18.956956	24.29	200	5061.6	10676.4
104	http://10.40.1.135/index11.html	2025-12-07 08:58:19.933782	2025-12-07 08:58:19.966303	32.49	200	7659.31	9501.44
105	http://10.40.1.135/index39.html	2025-12-07 08:58:20.935089	2025-12-07 08:58:20.953223	18.11	200	7720.03	10651.21
106	http://10.40.1.135/index4.html	2025-12-07 08:58:21.935743	2025-12-07 08:58:21.950813	15.05	200	5061.61	10386.18
107	http://10.40.1.135/index8.html	2025-12-07 08:58:22.937034	2025-12-07 08:58:22.958026	20.97	200	6086.97	10737.89
108	http://10.40.1.135/index24.html	2025-12-07 08:58:23.937868	2025-12-07 08:58:23.984464	46.57	200	4648.98	9611.32
109	http://10.40.1.135/index4.html	2025-12-07 08:58:24.938755	2025-12-07 08:58:24.949828	11.05	200	5061.61	9423.21
110	http://10.40.1.135/index1.html	2025-12-07 08:58:25.939977	2025-12-07 08:58:25.956603	16.6	200	3280.87	7772.65
111	http://10.40.1.135/index5.html	2025-12-07 08:58:26.940909	2025-12-07 08:58:26.959449	18.52	200	5061.6	10567.95
112	http://10.40.1.135/index2.html	2025-12-07 08:58:27.942394	2025-12-07 08:58:27.960995	18.58	200	4336.15	9772.8
113	http://10.40.1.135/index41.html	2025-12-07 08:58:28.945822	2025-12-07 08:58:28.984283	38.44	200	3220.16	8251.21
114	http://10.40.1.135/index29.html	2025-12-07 08:58:29.946782	2025-12-07 08:58:29.967057	20.25	200	5913.51	10927.7
115	http://10.40.1.135/index17.html	2025-12-07 08:58:30.947788	2025-12-07 08:58:30.964770	16.96	200	4156.75	11029.98
116	http://10.40.1.135/index35.html	2025-12-07 08:58:31.949065	2025-12-07 08:58:31.996963	47.81	200	2261.12	8078.86
117	http://10.40.1.135/index28.html	2025-12-07 08:58:32.950489	2025-12-07 08:58:32.967275	16.77	200	924.91	7327.72
118	http://10.40.1.135/index3.html	2025-12-07 08:58:33.951679	2025-12-07 08:58:33.968964	17.27	200	8540.05	11036.21
119	http://10.40.1.135/index37.html	2025-12-07 08:58:34.952785	2025-12-07 08:58:34.974610	21.71	200	6537.33	10773.96
120	http://10.40.1.135/index12.html	2025-12-07 08:58:35.953852	2025-12-07 08:58:35.979259	25.39	200	4989.81	10986.29
121	http://10.40.1.135/index29.html	2025-12-07 08:58:36.954870	2025-12-07 08:58:36.973634	18.75	200	5913.51	11653.4
122	http://10.40.1.135/index37.html	2025-12-07 08:58:37.955942	2025-12-07 08:58:37.973384	17.42	200	6537.33	11265.35
123	http://10.40.1.135/index5.html	2025-12-07 08:58:38.956808	2025-12-07 08:58:38.971837	15.0	200	5061.6	10224.85
124	http://10.40.1.135/index2.html	2025-12-07 08:58:39.957702	2025-12-07 08:58:39.975525	17.73	200	4336.15	10789.97
125	http://10.40.1.135/index4.html	2025-12-07 08:58:40.958934	2025-12-07 08:58:40.981036	22.08	200	5061.61	10999.03
126	http://10.40.1.135/index8.html	2025-12-07 08:58:41.962182	2025-12-07 08:58:41.975239	12.97	200	6086.97	11276.2
127	http://10.40.1.135/index30.html	2025-12-07 08:58:42.962847	2025-12-07 08:58:43.005570	42.7	200	3712.38	9119.69
128	http://10.40.1.135/index34.html	2025-12-07 08:58:43.965924	2025-12-07 08:58:43.984219	18.28	200	6932.42	11124.34
129	http://10.40.1.135/index1.html	2025-12-07 08:58:44.967451	2025-12-07 08:58:44.985643	18.17	200	3280.87	11193.5
130	http://10.40.1.135/index11.html	2025-12-07 08:58:45.968872	2025-12-07 08:58:45.981525	12.63	200	7659.31	10804.65
131	http://10.40.1.135/index8.html	2025-12-07 08:58:46.969729	2025-12-07 08:58:46.986180	16.43	200	6086.97	11260.38
132	http://10.40.1.135/index3.html	2025-12-07 08:58:47.970967	2025-12-07 08:58:47.987054	16.06	200	8540.05	11541.67
133	http://10.40.1.135/index2.html	2025-12-07 08:58:48.974107	2025-12-07 08:58:48.989356	15.22	200	4336.15	11144.55
134	http://10.40.1.135/index6.html	2025-12-07 08:58:49.975800	2025-12-07 08:58:49.994143	18.31	200	2261.11	10035.11
135	http://10.40.1.135/index43.html	2025-12-07 08:58:50.977249	2025-12-07 08:58:51.020515	43.24	200	2033.87	7456.75
136	http://10.40.1.135/index5.html	2025-12-07 08:58:51.978182	2025-12-07 08:58:51.995850	17.65	200	5061.6	10682.99
137	http://10.40.1.135/index11.html	2025-12-07 08:58:52.979383	2025-12-07 08:58:52.999287	19.81	200	7659.31	11679.81
138	http://10.40.1.135/index21.html	2025-12-07 08:58:53.980831	2025-12-07 08:58:53.997865	17.01	200	8906.33	11903.23
139	http://10.40.1.135/index6.html	2025-12-07 08:58:54.981972	2025-12-07 08:58:54.997276	15.28	200	2261.11	10659.3
140	http://10.40.1.135/index47.html	2025-12-07 08:58:55.982900	2025-12-07 08:58:56.039555	56.63	200	3239.0	8630.07
141	http://10.40.1.135/index45.html	2025-12-07 08:58:56.983965	2025-12-07 08:58:57.026380	42.39	200	4648.97	10931.46
142	http://10.40.1.135/index4.html	2025-12-07 08:58:57.985397	2025-12-07 08:58:58.003289	17.87	200	5061.61	11363.37
143	http://10.40.1.135/index11.html	2025-12-07 08:58:58.986837	2025-12-07 08:58:59.005621	18.77	200	7659.31	11418.14
144	http://10.40.1.135/index5.html	2025-12-07 08:58:59.988361	2025-12-07 08:59:00.005639	17.26	200	5061.6	11472.0
145	http://10.40.1.135/index5.html	2025-12-07 08:59:00.989318	2025-12-07 08:59:01.008469	19.1	200	5061.6	11244.75
146	http://10.40.1.135/index1.html	2025-12-07 08:59:01.989831	2025-12-07 08:59:02.009587	19.74	200	3280.87	10889.59
147	http://10.40.1.135/index15.html	2025-12-07 08:59:02.990951	2025-12-07 08:59:03.029505	38.53	200	7720.04	10646.48
148	http://10.40.1.135/index11.html	2025-12-07 08:59:03.991977	2025-12-07 08:59:04.009559	17.55	200	7659.31	11909.17
149	http://10.40.1.135/index1.html	2025-12-07 08:59:04.993307	2025-12-07 08:59:05.034567	41.22	200	3280.87	8726.25
150	http://10.40.1.135/index4.html	2025-12-07 08:59:05.994203	2025-12-07 08:59:06.010772	16.55	200	5061.61	11070.9
151	http://10.40.1.135/index39.html	2025-12-07 08:59:06.995280	2025-12-07 08:59:07.014023	18.72	200	7720.03	11824.39
152	http://10.40.1.135/index4.html	2025-12-07 08:59:07.995908	2025-12-07 08:59:08.013231	17.3	200	5061.61	11609.79
153	http://10.40.1.135/index2.html	2025-12-07 08:59:08.996851	2025-12-07 08:59:09.038938	42.07	200	4336.15	9792.75
154	http://10.40.1.135/index10.html	2025-12-07 08:59:09.998128	2025-12-07 08:59:10.018485	20.34	200	3154.92	10481.27
155	http://10.40.1.135/index48.html	2025-12-07 08:59:10.999038	2025-12-07 08:59:11.041257	42.2	200	4756.1	9461.62
156	http://10.40.1.135/index4.html	2025-12-07 08:59:12.000223	2025-12-07 08:59:12.016626	16.38	200	5061.61	10828.86
157	http://10.40.1.135/index19.html	2025-12-07 08:59:13.000707	2025-12-07 08:59:13.045182	44.45	200	5392.91	9982.18
158	http://10.40.1.135/index25.html	2025-12-07 08:59:14.001990	2025-12-07 08:59:14.024859	22.84	200	3605.24	11443.78
159	http://10.40.1.135/index4.html	2025-12-07 08:59:15.003147	2025-12-07 08:59:15.018545	15.37	200	5061.61	10836.13
160	http://10.40.1.135/index23.html	2025-12-07 08:59:16.003858	2025-12-07 08:59:16.048894	44.64	200	3904.67	8983.4
161	http://10.40.1.135/index7.html	2025-12-07 08:59:17.005421	2025-12-07 08:59:17.050165	44.7	200	8054.41	11230.65
162	http://10.40.1.135/index17.html	2025-12-07 08:59:18.006686	2025-12-07 08:59:18.021295	14.59	200	4156.75	11260.42
163	http://10.40.1.135/index17.html	2025-12-07 08:59:19.007821	2025-12-07 08:59:19.029491	21.65	200	4156.75	11052.98
164	http://10.40.1.135/index12.html	2025-12-07 08:59:20.008967	2025-12-07 08:59:20.025975	16.99	200	4989.81	10854.0
165	http://10.40.1.135/index1.html	2025-12-07 08:59:21.009876	2025-12-07 08:59:21.030224	20.31	200	3280.87	10131.05
166	http://10.40.1.135/index31.html	2025-12-07 08:59:22.011408	2025-12-07 08:59:22.055047	43.62	200	6818.25	10667.94
167	http://10.40.1.135/index5.html	2025-12-07 08:59:23.012900	2025-12-07 08:59:23.031036	18.12	200	5061.6	11104.9
168	http://10.40.1.135/index3.html	2025-12-07 08:59:24.013723	2025-12-07 08:59:24.055812	42.07	200	8540.05	10924.39
169	http://10.40.1.135/index1.html	2025-12-07 08:59:25.015464	2025-12-07 08:59:25.031298	15.81	200	3280.87	11244.01
170	http://10.40.1.135/index15.html	2025-12-07 08:59:26.016776	2025-12-07 08:59:26.031781	14.98	200	7720.04	10931.24
171	http://10.40.1.135/index19.html	2025-12-07 08:59:27.017810	2025-12-07 08:59:27.034594	16.76	200	5392.91	10646.19
172	http://10.40.1.135/index1.html	2025-12-07 08:59:28.019575	2025-12-07 08:59:28.035968	16.37	200	3280.87	10692.0
173	http://10.40.1.135/index11.html	2025-12-07 08:59:29.021093	2025-12-07 08:59:29.037019	15.91	200	7659.31	11093.2
174	http://10.40.1.135/index4.html	2025-12-07 08:59:30.021888	2025-12-07 08:59:30.034085	12.18	200	5061.61	11458.93
175	http://10.40.1.135/index17.html	2025-12-07 08:59:31.023451	2025-12-07 08:59:31.042842	19.23	200	4156.75	11308.13
176	http://10.40.1.135/index3.html	2025-12-07 08:59:32.025348	2025-12-07 08:59:32.043290	17.92	200	8540.05	11271.47
177	http://10.40.1.135/index20.html	2025-12-07 08:59:33.026186	2025-12-07 08:59:33.048022	21.51	200	2759.79	11204.84
178	http://10.40.1.135/index7.html	2025-12-07 08:59:34.027022	2025-12-07 08:59:34.043537	16.5	200	8054.41	11475.61
179	http://10.40.1.135/index42.html	2025-12-07 08:59:35.028102	2025-12-07 08:59:35.042547	14.43	200	1404.11	10110.96
180	http://10.40.1.135/index2.html	2025-12-07 08:59:36.028933	2025-12-07 08:59:36.047957	19.0	200	4336.15	11082.8
181	http://10.40.1.135/index6.html	2025-12-07 08:59:37.030942	2025-12-07 08:59:37.047573	16.61	200	2261.11	10255.03
182	http://10.40.1.135/index2.html	2025-12-07 08:59:38.031858	2025-12-07 08:59:38.048552	16.68	200	4336.15	11013.09
183	http://10.40.1.135/index41.html	2025-12-07 08:59:39.032729	2025-12-07 08:59:39.048224	15.48	200	3220.16	10521.92
184	http://10.40.1.135/index35.html	2025-12-07 08:59:40.034643	2025-12-07 08:59:40.053152	18.49	200	2261.12	9261.93
185	http://10.40.1.135/index4.html	2025-12-07 08:59:41.035789	2025-12-07 08:59:41.048420	12.61	200	5061.61	10631.11
186	http://10.40.1.135/index18.html	2025-12-07 08:59:42.036877	2025-12-07 08:59:42.055235	18.34	200	6370.79	11313.24
187	http://10.40.1.135/index30.html	2025-12-07 08:59:43.039102	2025-12-07 08:59:43.058658	19.41	200	3712.38	10417.9
188	http://10.40.1.135/index13.html	2025-12-07 08:59:44.039977	2025-12-07 08:59:44.062044	22.05	200	4702.43	11299.63
189	http://10.40.1.135/index12.html	2025-12-07 08:59:45.041695	2025-12-07 08:59:45.089388	47.67	200	4989.81	9555.94
190	http://10.40.1.135/index4.html	2025-12-07 08:59:46.043163	2025-12-07 08:59:46.061449	18.27	200	5061.61	11529.87
