Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
116	http://10.40.1.135/index35.html	2025-12-04 23:18:25.068182	2025-12-04 23:18:25.110940	42.74	200	2261.12	7801.64
117	http://10.40.1.135/index28.html	2025-12-04 23:18:26.068702	2025-12-04 23:18:26.085802	17.07	200	924.91	7563.66
118	http://10.40.1.135/index3.html	2025-12-04 23:18:27.070090	2025-12-04 23:18:27.087855	17.75	200	8540.05	10768.86
119	http://10.40.1.135/index37.html	2025-12-04 23:18:28.071175	2025-12-04 23:18:28.092821	21.63	200	6537.33	10031.61
120	http://10.40.1.135/index12.html	2025-12-04 23:18:29.072414	2025-12-04 23:18:29.090408	17.97	200	4989.81	9818.97
121	http://10.40.1.135/index29.html	2025-12-04 23:18:30.073745	2025-12-04 23:18:30.095736	21.89	200	5913.51	10783.17
122	http://10.40.1.135/index37.html	2025-12-04 23:18:31.076760	2025-12-04 23:18:31.099456	22.68	200	6537.33	9870.66
123	http://10.40.1.135/index5.html	2025-12-04 23:18:32.077849	2025-12-04 23:18:32.097409	19.54	200	5061.6	7136.87
124	http://10.40.1.135/index2.html	2025-12-04 23:18:33.078833	2025-12-04 23:18:33.095236	16.38	200	4336.15	8226.75
125	http://10.40.1.135/index4.html	2025-12-04 23:18:34.080121	2025-12-04 23:18:34.103248	23.11	200	5061.61	10319.19
126	http://10.40.1.135/index8.html	2025-12-04 23:18:35.081629	2025-12-04 23:18:35.104408	22.76	200	6086.97	8289.07
127	http://10.40.1.135/index30.html	2025-12-04 23:18:36.082722	2025-12-04 23:18:36.124772	41.96	200	3712.38	8021.92
128	http://10.40.1.135/index34.html	2025-12-04 23:18:37.084118	2025-12-04 23:18:37.103833	19.69	200	6932.42	10898.67
129	http://10.40.1.135/index1.html	2025-12-04 23:18:38.085408	2025-12-04 23:18:38.109902	24.46	200	3280.87	9988.59
130	http://10.40.1.135/index11.html	2025-12-04 23:18:39.085813	2025-12-04 23:18:39.105014	19.18	200	7659.31	11147.05
131	http://10.40.1.135/index8.html	2025-12-04 23:18:40.088898	2025-12-04 23:18:40.110410	21.42	200	6086.97	11034.81
132	http://10.40.1.135/index3.html	2025-12-04 23:18:41.089777	2025-12-04 23:18:41.109269	19.46	200	8540.05	11173.43
133	http://10.40.1.135/index2.html	2025-12-04 23:18:42.090928	2025-12-04 23:18:42.110668	19.69	200	4336.15	9285.25
134	http://10.40.1.135/index6.html	2025-12-04 23:18:43.092072	2025-12-04 23:18:43.112194	20.1	200	2261.11	9149.79
135	http://10.40.1.135/index43.html	2025-12-04 23:18:44.093852	2025-12-04 23:18:44.138981	45.1	200	2033.87	7047.52
136	http://10.40.1.135/index5.html	2025-12-04 23:18:45.093758	2025-12-04 23:18:45.114044	20.26	200	5061.6	9551.58
137	http://10.40.1.135/index11.html	2025-12-04 23:18:46.095099	2025-12-04 23:18:46.115185	19.95	200	7659.31	10989.74
138	http://10.40.1.135/index21.html	2025-12-04 23:18:47.096154	2025-12-04 23:18:47.116930	20.75	200	8906.33	11536.73
139	http://10.40.1.135/index6.html	2025-12-04 23:18:48.097780	2025-12-04 23:18:48.118708	20.9	200	2261.11	10100.65
140	http://10.40.1.135/index47.html	2025-12-04 23:18:49.099552	2025-12-04 23:18:49.143231	43.65	200	3239.0	8601.78
141	http://10.40.1.135/index45.html	2025-12-04 23:18:50.100990	2025-12-04 23:18:50.145569	44.56	200	4648.97	10300.27
142	http://10.40.1.135/index4.html	2025-12-04 23:18:51.101725	2025-12-04 23:18:51.124807	23.0	200	5061.61	11141.0
143	http://10.40.1.135/index11.html	2025-12-04 23:18:52.103053	2025-12-04 23:18:52.129400	26.31	200	7659.31	11114.48
144	http://10.40.1.135/index5.html	2025-12-04 23:18:53.103959	2025-12-04 23:18:53.123753	19.77	200	5061.6	11175.43
145	http://10.40.1.135/index5.html	2025-12-04 23:18:54.104797	2025-12-04 23:18:54.123100	18.16	200	5061.6	10217.72
146	http://10.40.1.135/index1.html	2025-12-04 23:18:55.106006	2025-12-04 23:18:55.126264	20.24	200	3280.87	10089.12
147	http://10.40.1.135/index15.html	2025-12-04 23:18:56.108055	2025-12-04 23:18:56.151967	43.88	200	7720.04	9979.59
148	http://10.40.1.135/index11.html	2025-12-04 23:18:57.108920	2025-12-04 23:18:57.127757	18.81	200	7659.31	11535.6
149	http://10.40.1.135/index1.html	2025-12-04 23:18:58.110018	2025-12-04 23:18:58.156454	46.42	200	3280.87	8351.4
150	http://10.40.1.135/index4.html	2025-12-04 23:18:59.111911	2025-12-04 23:18:59.126829	14.9	200	5061.61	11079.92
151	http://10.40.1.135/index39.html	2025-12-04 23:19:00.112688	2025-12-04 23:19:00.126726	14.02	200	7720.03	10795.41
152	http://10.40.1.135/index4.html	2025-12-04 23:19:01.113880	2025-12-04 23:19:01.134893	20.98	200	5061.61	11131.37
153	http://10.40.1.135/index2.html	2025-12-04 23:19:02.115088	2025-12-04 23:19:02.157590	42.48	200	4336.15	8774.7
154	http://10.40.1.135/index10.html	2025-12-04 23:19:03.116009	2025-12-04 23:19:03.133004	16.97	200	3154.92	9167.66
155	http://10.40.1.135/index48.html	2025-12-04 23:19:04.116800	2025-12-04 23:19:04.162078	45.26	200	4756.1	9793.43
156	http://10.40.1.135/index4.html	2025-12-04 23:19:05.119213	2025-12-04 23:19:05.139305	20.07	200	5061.61	11382.34
157	http://10.40.1.135/index19.html	2025-12-04 23:19:06.119869	2025-12-04 23:19:06.159419	39.53	200	5392.91	9406.1
158	http://10.40.1.135/index25.html	2025-12-04 23:19:07.121716	2025-12-04 23:19:07.144413	22.67	200	3605.24	10637.48
159	http://10.40.1.135/index4.html	2025-12-04 23:19:08.124889	2025-12-04 23:19:08.147001	22.09	200	5061.61	10870.52
160	http://10.40.1.135/index23.html	2025-12-04 23:19:09.126436	2025-12-04 23:19:09.174257	47.66	200	3904.67	8357.55
161	http://10.40.1.135/index7.html	2025-12-04 23:19:10.127213	2025-12-04 23:19:10.176181	48.8	200	8054.41	10934.13
162	http://10.40.1.135/index17.html	2025-12-04 23:19:11.128023	2025-12-04 23:19:11.146062	18.01	200	4156.75	11406.99
163	http://10.40.1.135/index17.html	2025-12-04 23:19:12.129208	2025-12-04 23:19:12.148675	19.45	200	4156.75	10656.61
164	http://10.40.1.135/index12.html	2025-12-04 23:19:13.130244	2025-12-04 23:19:13.148221	17.96	200	4989.81	10814.22
165	http://10.40.1.135/index1.html	2025-12-04 23:19:14.131048	2025-12-04 23:19:14.150415	19.35	200	3280.87	9956.07
166	http://10.40.1.135/index31.html	2025-12-04 23:19:15.132112	2025-12-04 23:19:15.177599	45.46	200	6818.25	10302.4
167	http://10.40.1.135/index5.html	2025-12-04 23:19:16.133383	2025-12-04 23:19:16.148899	15.49	200	5061.6	11207.62
168	http://10.40.1.135/index3.html	2025-12-04 23:19:17.134913	2025-12-04 23:19:17.180362	45.12	200	8540.05	10769.26
169	http://10.40.1.135/index1.html	2025-12-04 23:19:18.135784	2025-12-04 23:19:18.156018	20.21	200	3280.87	11480.32
170	http://10.40.1.135/index15.html	2025-12-04 23:19:19.136961	2025-12-04 23:19:19.159938	22.93	200	7720.04	10844.95
171	http://10.40.1.135/index19.html	2025-12-04 23:19:20.138131	2025-12-04 23:19:20.165086	26.93	200	5392.91	11298.93
172	http://10.40.1.135/index1.html	2025-12-04 23:19:21.139282	2025-12-04 23:19:21.159889	20.51	200	3280.87	10946.22
173	http://10.40.1.135/index11.html	2025-12-04 23:19:22.139738	2025-12-04 23:19:22.157085	17.32	200	7659.31	10981.05
174	http://10.40.1.135/index4.html	2025-12-04 23:19:23.141018	2025-12-04 23:19:23.156349	15.22	200	5061.61	11402.86
175	http://10.40.1.135/index17.html	2025-12-04 23:19:24.142286	2025-12-04 23:19:24.164877	22.57	200	4156.75	11109.78
176	http://10.40.1.135/index3.html	2025-12-04 23:19:25.142884	2025-12-04 23:19:25.164059	21.16	200	8540.05	11325.39
177	http://10.40.1.135/index20.html	2025-12-04 23:19:26.144888	2025-12-04 23:19:26.162353	17.45	200	2759.79	10704.67
178	http://10.40.1.135/index7.html	2025-12-04 23:19:27.145949	2025-12-04 23:19:27.167312	20.93	200	8054.41	11058.35
179	http://10.40.1.135/index42.html	2025-12-04 23:19:28.146897	2025-12-04 23:19:28.164849	17.92	200	1404.11	8581.07
180	http://10.40.1.135/index2.html	2025-12-04 23:19:29.148199	2025-12-04 23:19:29.165176	16.95	200	4336.15	10840.97
181	http://10.40.1.135/index6.html	2025-12-04 23:19:30.149131	2025-12-04 23:19:30.165276	16.12	200	2261.11	6095.56
182	http://10.40.1.135/index2.html	2025-12-04 23:19:31.150483	2025-12-04 23:19:31.172607	21.98	200	4336.15	10785.21
183	http://10.40.1.135/index41.html	2025-12-04 23:19:32.151768	2025-12-04 23:19:32.174542	22.75	200	3220.16	10693.95
184	http://10.40.1.135/index35.html	2025-12-04 23:19:33.153316	2025-12-04 23:19:33.170177	16.8	200	2261.12	9826.51
185	http://10.40.1.135/index4.html	2025-12-04 23:19:34.153709	2025-12-04 23:19:34.171893	18.16	200	5061.61	11094.11
186	http://10.40.1.135/index18.html	2025-12-04 23:19:35.155395	2025-12-04 23:19:35.172424	17.0	200	6370.79	10521.69
187	http://10.40.1.135/index30.html	2025-12-04 23:19:36.155937	2025-12-04 23:19:36.179938	23.98	200	3712.38	10789.31
188	http://10.40.1.135/index13.html	2025-12-04 23:19:37.157542	2025-12-04 23:19:37.179955	22.38	200	4702.43	10109.43
189	http://10.40.1.135/index12.html	2025-12-04 23:19:38.158888	2025-12-04 23:19:38.203808	44.89	200	4989.81	6844.67
190	http://10.40.1.135/index4.html	2025-12-04 23:19:39.160007	2025-12-04 23:19:39.175774	15.15	200	5061.61	10861.05
191	http://10.40.1.135/index2.html	2025-12-04 23:19:40.160979	2025-12-04 23:19:40.178987	17.99	200	4336.15	9965.69
192	http://10.40.1.135/index37.html	2025-12-04 23:19:41.162101	2025-12-04 23:19:41.179843	17.72	200	6537.33	10975.96
193	http://10.40.1.135/index38.html	2025-12-04 23:19:42.163387	2025-12-04 23:19:42.215053	51.64	200	2753.35	8562.03
194	http://10.40.1.135/index17.html	2025-12-04 23:19:43.163826	2025-12-04 23:19:43.183468	19.62	200	4156.75	10867.45
195	http://10.40.1.135/index6.html	2025-12-04 23:19:44.165235	2025-12-04 23:19:44.183486	18.23	200	2261.11	6949.61
196	http://10.40.1.135/index6.html	2025-12-04 23:19:45.166126	2025-12-04 23:19:45.185492	19.34	200	2261.11	8280.29
197	http://10.40.1.135/index22.html	2025-12-04 23:19:46.166938	2025-12-04 23:19:46.209686	42.73	200	5607.98	8809.77
198	http://10.40.1.135/index37.html	2025-12-04 23:19:47.168157	2025-12-04 23:19:47.188084	19.9	200	6537.33	9223.9
199	http://10.40.1.135/index36.html	2025-12-04 23:19:48.169216	2025-12-04 23:19:48.186286	17.05	200	2759.78	7679.34
200	http://10.40.1.135/index26.html	2025-12-04 23:19:49.170259	2025-12-04 23:19:49.183276	12.99	200	4588.25	10105.42
201	http://10.40.1.135/index17.html	2025-12-04 23:19:50.170939	2025-12-04 23:19:50.189196	18.2	200	4156.75	11098.88
202	http://10.40.1.135/index1.html	2025-12-04 23:19:51.172143	2025-12-04 23:19:51.189806	17.64	200	3280.87	8041.5
203	http://10.40.1.135/index2.html	2025-12-04 23:19:52.172734	2025-12-04 23:19:52.195921	23.16	200	4336.15	9206.14
204	http://10.40.1.135/index38.html	2025-12-04 23:19:53.173896	2025-12-04 23:19:53.190032	16.12	200	2753.35	10111.84
205	http://10.40.1.135/index15.html	2025-12-04 23:19:54.175175	2025-12-04 23:19:54.192173	16.97	200	7720.04	11384.47
206	http://10.40.1.135/index1.html	2025-12-04 23:19:55.176170	2025-12-04 23:19:55.194991	18.8	200	3280.87	11080.35
207	http://10.40.1.135/index2.html	2025-12-04 23:19:56.177098	2025-12-04 23:19:56.194494	17.37	200	4336.15	9382.29
208	http://10.40.1.135/index18.html	2025-12-04 23:19:57.177879	2025-12-04 23:19:57.193953	16.06	200	6370.79	11344.35
209	http://10.40.1.135/index1.html	2025-12-04 23:19:58.179248	2025-12-04 23:19:58.198773	19.5	200	3280.87	9315.78
210	http://10.40.1.135/index2.html	2025-12-04 23:19:59.180740	2025-12-04 23:19:59.200991	20.22	200	4336.15	10447.92
211	http://10.40.1.135/index13.html	2025-12-04 23:20:00.183278	2025-12-04 23:20:00.199155	15.85	200	4702.43	10623.13
212	http://10.40.1.135/index20.html	2025-12-04 23:20:01.183883	2025-12-04 23:20:01.202033	18.13	200	2759.79	10279.54
