Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
172	http://10.40.1.135/index1.html	2025-12-08 18:34:36.005098	2025-12-08 18:34:36.027436	22.32	200	3280.87	8046.41
173	http://10.40.1.135/index14.html	2025-12-08 18:34:37.005905	2025-12-08 18:34:37.026366	20.44	200	1955.59	8943.0
174	http://10.40.1.135/index4.html	2025-12-08 18:34:38.006749	2025-12-08 18:34:38.026853	20.08	200	5061.61	9604.18
175	http://10.40.1.135/index21.html	2025-12-08 18:34:39.008569	2025-12-08 18:34:39.051415	42.83	200	8906.33	10094.32
176	http://10.40.1.135/index3.html	2025-12-08 18:34:40.009121	2025-12-08 18:34:40.026993	17.86	200	8540.05	11021.04
177	http://10.40.1.135/index24.html	2025-12-08 18:34:41.010172	2025-12-08 18:34:41.026674	16.48	200	4648.98	11188.94
178	http://10.40.1.135/index9.html	2025-12-08 18:34:42.011361	2025-12-08 18:34:42.055241	43.86	200	2820.52	7917.81
179	http://10.40.1.135/index44.html	2025-12-08 18:34:43.012351	2025-12-08 18:34:43.032076	19.71	200	2033.85	9363.96
180	http://10.40.1.135/index3.html	2025-12-08 18:34:44.012925	2025-12-08 18:34:44.035138	22.19	200	8540.05	10426.77
181	http://10.40.1.135/index8.html	2025-12-08 18:34:45.013737	2025-12-08 18:34:45.029781	16.02	200	6086.97	9920.91
182	http://10.40.1.135/index2.html	2025-12-08 18:34:46.014816	2025-12-08 18:34:46.034871	20.03	200	4336.15	10669.23
183	http://10.40.1.135/index43.html	2025-12-08 18:34:47.015929	2025-12-08 18:34:47.032247	16.3	200	2033.87	9670.2
184	http://10.40.1.135/index38.html	2025-12-08 18:34:48.016789	2025-12-08 18:34:48.034270	17.46	200	2753.35	10312.87
185	http://10.40.1.135/index5.html	2025-12-08 18:34:49.018089	2025-12-08 18:34:49.038453	20.32	200	5061.6	10036.52
186	http://10.40.1.135/index22.html	2025-12-08 18:34:50.019200	2025-12-08 18:34:50.035884	16.67	200	5607.98	10186.24
187	http://10.40.1.135/index33.html	2025-12-08 18:34:51.019778	2025-12-08 18:34:51.042221	22.42	200	6537.32	10625.93
188	http://10.40.1.135/index16.html	2025-12-08 18:34:52.021291	2025-12-08 18:34:52.044053	22.74	200	4421.69	10691.97
189	http://10.40.1.135/index15.html	2025-12-08 18:34:53.021839	2025-12-08 18:34:53.070932	49.07	200	7720.04	10504.97
190	http://10.40.1.135/index5.html	2025-12-08 18:34:54.023036	2025-12-08 18:34:54.039791	16.73	200	5061.6	11101.8
191	http://10.40.1.135/index2.html	2025-12-08 18:34:55.023735	2025-12-08 18:34:55.043838	20.08	200	4336.15	9086.94
192	http://10.40.1.135/index40.html	2025-12-08 18:34:56.025108	2025-12-08 18:34:56.044669	19.54	200	8414.1	11351.96
193	http://10.40.1.135/index40.html	2025-12-08 18:34:57.025898	2025-12-08 18:34:57.042188	16.27	200	8414.1	11300.11
194	http://10.40.1.135/index20.html	2025-12-08 18:34:58.026936	2025-12-08 18:34:58.044286	17.21	200	2759.79	10503.23
195	http://10.40.1.135/index8.html	2025-12-08 18:34:59.027707	2025-12-08 18:34:59.043125	15.39	200	6086.97	10604.78
196	http://10.40.1.135/index8.html	2025-12-08 18:35:00.028931	2025-12-08 18:35:00.046823	17.74	200	6086.97	11083.93
197	http://10.40.1.135/index26.html	2025-12-08 18:35:01.030040	2025-12-08 18:35:01.048613	18.55	200	4588.25	10588.77
198	http://10.40.1.135/index40.html	2025-12-08 18:35:02.030817	2025-12-08 18:35:02.047175	16.34	200	8414.1	10531.94
199	http://10.40.1.135/index39.html	2025-12-08 18:35:03.031742	2025-12-08 18:35:03.049007	17.17	200	7720.03	11176.38
200	http://10.40.1.135/index30.html	2025-12-08 18:35:04.033256	2025-12-08 18:35:04.055695	22.41	200	3712.38	10698.75
201	http://10.40.1.135/index21.html	2025-12-08 18:35:05.034410	2025-12-08 18:35:05.054946	20.51	200	8906.33	11029.74
202	http://10.40.1.135/index2.html	2025-12-08 18:35:06.035625	2025-12-08 18:35:06.061757	26.1	200	4336.15	11078.0
203	http://10.40.1.135/index3.html	2025-12-08 18:35:07.036876	2025-12-08 18:35:07.054760	17.86	200	8540.05	11459.8
204	http://10.40.1.135/index40.html	2025-12-08 18:35:08.037684	2025-12-08 18:35:08.055793	18.09	200	8414.1	11505.88
205	http://10.40.1.135/index19.html	2025-12-08 18:35:09.038829	2025-12-08 18:35:09.056773	17.92	200	5392.91	10504.19
206	http://10.40.1.135/index1.html	2025-12-08 18:35:10.040856	2025-12-08 18:35:10.067097	26.21	200	3280.87	9639.01
207	http://10.40.1.135/index2.html	2025-12-08 18:35:11.042134	2025-12-08 18:35:11.060207	17.96	200	4336.15	10435.24
208	http://10.40.1.135/index22.html	2025-12-08 18:35:12.043230	2025-12-08 18:35:12.065201	21.88	200	5607.98	8690.88
209	http://10.40.1.135/index1.html	2025-12-08 18:35:13.043775	2025-12-08 18:35:13.062198	18.4	200	3280.87	7310.4
210	http://10.40.1.135/index3.html	2025-12-08 18:35:14.045175	2025-12-08 18:35:14.063455	18.25	200	8540.05	10127.01
211	http://10.40.1.135/index16.html	2025-12-08 18:35:15.045857	2025-12-08 18:35:15.064073	18.19	200	4421.69	10709.68
212	http://10.40.1.135/index24.html	2025-12-08 18:35:16.046984	2025-12-08 18:35:16.069683	22.6	200	4648.98	9886.25
