URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index1.html	2025-12-10 18:15:39.712569	2025-12-10 18:15:39.749470	62.75	200	3280.87	100.0	(877.2,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:40.714678	2025-12-10 18:15:40.739736	51.6	200	3280.87	100.0	(892.2,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:40.213494	2025-12-10 18:15:40.231519	43.82	200	8540.05	100.0	(884.7,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:41.216258	2025-12-10 18:15:41.242013	52.65	200	8540.05	100.0	(899.7,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:41.718977	2025-12-10 18:15:41.761287	69.55	200	3280.87	100.0	(907.3,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:42.218756	2025-12-10 18:15:42.232228	41.07	200	3280.87	100.0	(914.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:42.720377	2025-12-10 18:15:42.736572	44.14	200	3280.87	100.0	(922.3,200.0)
http://10.40.1.135/index6.html	2025-12-10 18:15:43.222478	2025-12-10 18:15:43.239602	45.42	200	2261.11	100.0	(929.8,200.0)
http://10.40.1.135/index9.html	2025-12-10 18:15:43.722704	2025-12-10 18:15:43.737970	43.92	200	2820.52	100.0	(937.3,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:15:44.223643	2025-12-10 18:15:44.241766	47.1	200	5061.6	100.0	(944.8,200.0)
http://10.40.1.135/index36.html	2025-12-10 18:15:44.725476	2025-12-10 18:15:44.742860	46.74	200	2759.78	100.0	(952.4,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:45.225852	2025-12-10 18:15:45.254132	57.98	200	4336.15	100.0	(959.9,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:45.727677	2025-12-10 18:15:45.738392	40.78	200	4336.15	100.0	(967.4,200.0)
http://10.40.1.135/index18.html	2025-12-10 18:15:46.229588	2025-12-10 18:15:46.244984	45.81	200	6370.79	100.0	(974.9,200.0)
