Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
107	http://10.40.1.135/index14.html	2025-12-05 20:46:56.677953	2025-12-05 20:46:56.725507	47.53	200	1955.59	7515.69
108	http://10.40.1.135/index33.html	2025-12-05 20:46:57.679025	2025-12-05 20:46:57.694812	15.76	200	6537.32	10461.63
109	http://10.40.1.135/index7.html	2025-12-05 20:46:58.680493	2025-12-05 20:46:58.702941	22.42	200	8054.41	10414.26
110	http://10.40.1.135/index2.html	2025-12-05 20:46:59.681858	2025-12-05 20:46:59.693640	11.76	200	4336.15	9229.75
111	http://10.40.1.135/index9.html	2025-12-05 20:47:00.682974	2025-12-05 20:47:00.700225	17.23	200	2820.52	9692.93
112	http://10.40.1.135/index5.html	2025-12-05 20:47:01.683797	2025-12-05 20:47:01.702737	18.79	200	5061.6	10324.74
113	http://10.40.1.135/index45.html	2025-12-05 20:47:02.684898	2025-12-05 20:47:02.732959	48.04	200	4648.97	9765.65
114	http://10.40.1.135/index36.html	2025-12-05 20:47:03.686522	2025-12-05 20:47:03.707639	21.09	200	2759.78	8788.66
115	http://10.40.1.135/index25.html	2025-12-05 20:47:04.686958	2025-12-05 20:47:04.703316	16.34	200	3605.24	9956.99
116	http://10.40.1.135/index41.html	2025-12-05 20:47:05.687928	2025-12-05 20:47:05.727901	39.95	200	3220.16	7417.1
117	http://10.40.1.135/index36.html	2025-12-05 20:47:06.689494	2025-12-05 20:47:06.705134	15.56	200	2759.78	10561.37
118	http://10.40.1.135/index5.html	2025-12-05 20:47:07.690849	2025-12-05 20:47:07.706874	16.0	200	5061.6	7221.44
119	http://10.40.1.135/index42.html	2025-12-05 20:47:08.691807	2025-12-05 20:47:08.707228	15.4	200	1404.11	10216.96
120	http://10.40.1.135/index20.html	2025-12-05 20:47:09.692952	2025-12-05 20:47:09.711772	18.8	200	2759.79	9872.21
121	http://10.40.1.135/index36.html	2025-12-05 20:47:10.694155	2025-12-05 20:47:10.712403	18.23	200	2759.78	7297.6
122	http://10.40.1.135/index43.html	2025-12-05 20:47:11.694774	2025-12-05 20:47:11.716771	21.97	200	2033.87	9264.42
123	http://10.40.1.135/index10.html	2025-12-05 20:47:12.695954	2025-12-05 20:47:12.712265	16.29	200	3154.92	8238.0
124	http://10.40.1.135/index3.html	2025-12-05 20:47:13.697843	2025-12-05 20:47:13.715377	17.38	200	8540.05	11019.87
125	http://10.40.1.135/index7.html	2025-12-05 20:47:14.699079	2025-12-05 20:47:14.717369	18.27	200	8054.41	11026.49
126	http://10.40.1.135/index15.html	2025-12-05 20:47:15.700063	2025-12-05 20:47:15.717232	17.13	200	7720.04	11482.13
127	http://10.40.1.135/index37.html	2025-12-05 20:47:16.700900	2025-12-05 20:47:16.726399	25.47	200	6537.33	10977.1
128	http://10.40.1.135/index40.html	2025-12-05 20:47:17.702068	2025-12-05 20:47:17.723650	21.55	200	8414.1	11408.5
129	http://10.40.1.135/index1.html	2025-12-05 20:47:18.703052	2025-12-05 20:47:18.718065	15.0	200	3280.87	9583.62
130	http://10.40.1.135/index19.html	2025-12-05 20:47:19.703678	2025-12-05 20:47:19.721595	17.9	200	5392.91	10390.4
131	http://10.40.1.135/index14.html	2025-12-05 20:47:20.704822	2025-12-05 20:47:20.723992	19.14	200	1955.59	10000.17
132	http://10.40.1.135/index6.html	2025-12-05 20:47:21.705947	2025-12-05 20:47:21.722354	16.39	200	2261.11	9248.08
133	http://10.40.1.135/index3.html	2025-12-05 20:47:22.706994	2025-12-05 20:47:22.724099	17.09	200	8540.05	10976.34
134	http://10.40.1.135/index11.html	2025-12-05 20:47:23.707848	2025-12-05 20:47:23.753417	45.55	200	7659.31	10279.28
135	http://10.40.1.135/index46.html	2025-12-05 20:47:24.709167	2025-12-05 20:47:24.731922	22.73	200	8054.42	11465.18
136	http://10.40.1.135/index10.html	2025-12-05 20:47:25.709702	2025-12-05 20:47:25.730112	20.39	200	3154.92	9492.75
137	http://10.40.1.135/index19.html	2025-12-05 20:47:26.710925	2025-12-05 20:47:26.725374	14.41	200	5392.91	10775.77
138	http://10.40.1.135/index29.html	2025-12-05 20:47:27.712163	2025-12-05 20:47:27.753933	41.75	200	5913.51	9792.62
139	http://10.40.1.135/index12.html	2025-12-05 20:47:28.712978	2025-12-05 20:47:28.759144	45.82	200	4989.81	10640.57
140	http://10.40.1.135/index48.html	2025-12-05 20:47:29.714033	2025-12-05 20:47:29.733527	19.47	200	4756.1	10460.23
141	http://10.40.1.135/index48.html	2025-12-05 20:47:30.714882	2025-12-05 20:47:30.737591	22.69	200	4756.1	10612.1
142	http://10.40.1.135/index8.html	2025-12-05 20:47:31.716976	2025-12-05 20:47:31.736034	19.03	200	6086.97	10681.8
143	http://10.40.1.135/index18.html	2025-12-05 20:47:32.718235	2025-12-05 20:47:32.736422	18.17	200	6370.79	11206.83
144	http://10.40.1.135/index9.html	2025-12-05 20:47:33.718973	2025-12-05 20:47:33.736891	17.78	200	2820.52	7982.31
145	http://10.40.1.135/index9.html	2025-12-05 20:47:34.720137	2025-12-05 20:47:34.737202	17.05	200	2820.52	8218.87
146	http://10.40.1.135/index1.html	2025-12-05 20:47:35.721066	2025-12-05 20:47:35.769067	47.98	200	3280.87	7309.06
147	http://10.40.1.135/index24.html	2025-12-05 20:47:36.721758	2025-12-05 20:47:36.741774	20.0	200	4648.98	10679.41
148	http://10.40.1.135/index18.html	2025-12-05 20:47:37.723361	2025-12-05 20:47:37.742190	18.67	200	6370.79	10977.61
149	http://10.40.1.135/index2.html	2025-12-05 20:47:38.725207	2025-12-05 20:47:38.769652	44.42	200	4336.15	7035.5
150	http://10.40.1.135/index8.html	2025-12-05 20:47:39.725672	2025-12-05 20:47:39.744958	19.27	200	6086.97	8108.6
151	http://10.40.1.135/index43.html	2025-12-05 20:47:40.727707	2025-12-05 20:47:40.746879	19.13	200	2033.87	8423.13
152	http://10.40.1.135/index7.html	2025-12-05 20:47:41.728867	2025-12-05 20:47:41.747966	19.08	200	8054.41	9769.79
153	http://10.40.1.135/index4.html	2025-12-05 20:47:42.730297	2025-12-05 20:47:42.775963	45.64	200	5061.61	9653.81
154	http://10.40.1.135/index18.html	2025-12-05 20:47:43.730766	2025-12-05 20:47:43.747640	16.85	200	6370.79	7768.31
155	http://10.40.1.135/index49.html	2025-12-05 20:47:44.731993	2025-12-05 20:47:44.746851	14.84	200	5469.02	8894.78
156	http://10.40.1.135/index7.html	2025-12-05 20:47:45.732854	2025-12-05 20:47:45.745921	12.99	200	8054.41	9197.44
157	http://10.40.1.135/index28.html	2025-12-05 20:47:46.734449	2025-12-05 20:47:46.754568	20.1	200	924.91	4857.42
158	http://10.40.1.135/index33.html	2025-12-05 20:47:47.735443	2025-12-05 20:47:47.752262	16.8	200	6537.32	10847.72
159	http://10.40.1.135/index7.html	2025-12-05 20:47:48.736734	2025-12-05 20:47:48.754295	17.54	200	8054.41	6580.54
160	http://10.40.1.135/index31.html	2025-12-05 20:47:49.738697	2025-12-05 20:47:49.781316	42.59	200	6818.25	9448.92
161	http://10.40.1.135/index12.html	2025-12-05 20:47:50.739785	2025-12-05 20:47:50.761814	22.01	200	4989.81	8607.52
162	http://10.40.1.135/index25.html	2025-12-05 20:47:51.741013	2025-12-05 20:47:51.754056	13.02	200	3605.24	7429.27
163	http://10.40.1.135/index25.html	2025-12-05 20:47:52.741971	2025-12-05 20:47:52.761478	19.21	200	3605.24	8108.5
