Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
199	http://10.40.1.135/index36.html	2025-12-05 08:34:48.962294	2025-12-05 08:34:48.980514	18.2	200	2759.78	9853.65
200	http://10.40.1.135/index26.html	2025-12-05 08:34:49.962806	2025-12-05 08:34:49.976544	13.69	200	4588.25	10177.13
201	http://10.40.1.135/index17.html	2025-12-05 08:34:50.963875	2025-12-05 08:34:50.982025	18.12	200	4156.75	10659.93
202	http://10.40.1.135/index1.html	2025-12-05 08:34:51.964934	2025-12-05 08:34:51.981560	16.61	200	3280.87	10645.91
203	http://10.40.1.135/index2.html	2025-12-05 08:34:52.966190	2025-12-05 08:34:52.989679	23.31	200	4336.15	9604.7
204	http://10.40.1.135/index38.html	2025-12-05 08:34:53.967535	2025-12-05 08:34:53.989687	22.12	200	2753.35	10774.46
205	http://10.40.1.135/index15.html	2025-12-05 08:34:54.968816	2025-12-05 08:34:54.990240	21.4	200	7720.04	10563.75
206	http://10.40.1.135/index1.html	2025-12-05 08:34:55.970104	2025-12-05 08:34:55.988771	18.64	200	3280.87	10818.1
207	http://10.40.1.135/index2.html	2025-12-05 08:34:56.971285	2025-12-05 08:34:56.988280	16.97	200	4336.15	10691.61
208	http://10.40.1.135/index18.html	2025-12-05 08:34:57.971952	2025-12-05 08:34:57.988775	16.8	200	6370.79	11228.54
209	http://10.40.1.135/index1.html	2025-12-05 08:34:58.972837	2025-12-05 08:34:58.994226	21.37	200	3280.87	10517.53
210	http://10.40.1.135/index2.html	2025-12-05 08:34:59.973973	2025-12-05 08:34:59.992544	18.55	200	4336.15	10648.77
211	http://10.40.1.135/index13.html	2025-12-05 08:35:00.975377	2025-12-05 08:35:00.991829	16.43	200	4702.43	10432.76
212	http://10.40.1.135/index20.html	2025-12-05 08:35:01.977580	2025-12-05 08:35:01.995080	17.48	200	2759.79	8670.45
213	http://10.40.1.135/index18.html	2025-12-05 08:35:02.980037	2025-12-05 08:35:02.998903	18.73	200	6370.79	10978.83
